Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position,name,site,salary,normalized_name,normalized_team,position_upper,slate_format,player_id,match_method,match_confidence
133647-102933,QB,Kedon,Kedon Slovis,Slovis,-0.0399999991059303,2,6000,GB@MIN,GB,MIN,,,,,,QB,Kedon Slovis,fd,6000,kedon slovis,GB,QB,classic,00-0039577,auto_fallback_team_mismatch,medium
133647-103444,QB,Jacob,Jacob Clark,Clark,,0,6000,MIA@LV,LV,MIA,,,,,,QB,Jacob Clark,fd,6000,jacob clark,LV,QB,classic,00-0040996,auto_exact,high
133647-14377,QB,Tyrod,Tyrod Taylor,Taylor,10.743333180745443,6,6000,GB@MIN,GB,MIN,,,,,,QB,Tyrod Taylor,fd,6000,tyrod taylor,GB,QB,classic,00-0028118,auto_fallback_team_mismatch,medium
133647-87594,QB,Sam,Sam Hartman,Hartman,,0,6000,WAS@PHI,WAS,PHI,,,,,,QB,Sam Hartman,fd,6000,sam hartman,WAS,QB,classic,00-0039677,auto_exact,high
133647-152646,QB,Kyle,Kyle McCord,McCord,,0,6000,MIA@LV,MIA,LV,,,,,,QB,Kyle McCord,fd,6000,kyle mccord,MIA,QB,classic,00-0040014,auto_exact,high
133647-208467,QB,Cam,Cam Miller,Miller,,0,6000,MIA@LV,MIA,LV,,,,,,QB,Cam Miller,fd,6000,cam miller,MIA,QB,classic,00-0040222,auto_exact,high
133647-152673,QB,Athan,Athan Kaliakmanis,Kaliakmanis,,0,6000,WAS@PHI,WAS,PHI,,,,,,QB,Athan Kaliakmanis,fd,6000,athan kaliakmanis,WAS,QB,classic,00-0041117,auto_exact,high
133647-208491,QB,Cole,Cole Payton,Payton,,0,6000,WAS@PHI,PHI,WAS,,,,,,QB,Cole Payton,fd,6000,cole payton,PHI,QB,classic,00-0040891,auto_exact,high
133647-29358,QB,Marcus,Marcus Mariota,Mariota,13.25,10,6000,WAS@PHI,WAS,PHI,Q,Knee - mcl,,,,QB,Marcus Mariota,fd,6000,marcus mariota,WAS,QB,classic,00-0032268,auto_exact,high
133647-70324,QB,Carson,Carson Wentz,Wentz,16.267999267578126,5,6000,GB@MIN,MIN,GB,,,,,,QB,Carson Wentz,fd,6000,carson wentz,MIN,QB,classic,00-0032950,auto_exact,high
133647-149696,QB,Trey,Trey Lance,Lance,3.634999990463257,4,6000,ARI@LAC,LAC,ARI,,,,,,QB,Trey Lance,fd,6000,trey lance,LAC,QB,classic,00-0037012,auto_exact,high
133647-93382,QB,Aidan,Aidan O'Connell,O'Connell,4.78000020980835,1,6000,MIA@LV,LV,MIA,,,,,,QB,Aidan O'Connell,fd,6000,aidan oconnell,LV,QB,classic,00-0038579,auto_exact,high
133647-120639,WR,Quentin,Quentin Johnston,Johnston,10.87142835344587,14,6000,ARI@LAC,LAC,ARI,,,,,,WR/FLEX,Quentin Johnston,fd,6000,quentin johnston,LAC,WR,classic,00-0038544,auto_exact,high
133647-61798,QB,Gardner,Gardner Minshew II,Minshew II,0.1700000017881393,4,6000,ARI@LAC,ARI,LAC,,,,,,QB,Gardner Minshew II,fd,6000,gardner minshew,ARI,QB,classic,00-0035289,auto_fallback_team_mismatch,medium
133647-119670,QB,Carson,Carson Beck,Beck,,0,6000,ARI@LAC,ARI,LAC,,,,,,QB,Carson Beck,fd,6000,carson beck,ARI,QB,classic,00-0041561,auto_exact,high
133647-14225,QB,Andy,Andy Dalton,Dalton,2.630000114440918,4,6000,WAS@PHI,PHI,WAS,,,,,,QB,Andy Dalton,fd,6000,andy dalton,PHI,QB,classic,00-0027973,auto_fallback_team_mismatch,medium
133647-200653,QB,Max,Max Brosmer,Brosmer,1.1742857524326868,7,6000,GB@MIN,MIN,GB,,,,,,QB,Max Brosmer,fd,6000,max brosmer,MIN,QB,classic,00-0040494,auto_exact,high
133647-129010,QB,DJ,DJ Uiagalelei,Uiagalelei,,0,6000,ARI@LAC,LAC,ARI,,,,,,QB,DJ Uiagalelei,fd,6000,dj uiagalelei,LAC,QB,classic,00-0040464,auto_exact,high
133647-25079,WR,Stefon,Stefon Diggs,Diggs,9.847619192940847,21,6000,WAS@PHI,WAS,PHI,,,,,,WR/FLEX,Stefon Diggs,fd,6000,stefon diggs,WAS,WR,classic,00-0031588,auto_fallback_team_mismatch,medium
133647-152651,WR,Marvin,Marvin Harrison Jr.,Harrison Jr.,8.941666920979818,12,5900,ARI@LAC,ARI,LAC,,,,,,WR/FLEX,Marvin Harrison Jr.,fd,5900,marvin harrison,ARI,WR,classic,00-0039849,auto_exact,high
133647-61593,WR,Jauan,Jauan Jennings,Jennings,9.368234970990349,17,5900,GB@MIN,MIN,GB,,,,,,WR/FLEX,Jauan Jennings,fd,5900,jauan jennings,MIN,WR,classic,00-0036259,auto_fallback_team_mismatch,medium
133647-90428,RB,Tyler,Tyler Allgeier,Allgeier,6.823529411764706,17,5900,ARI@LAC,ARI,LAC,,,,,,RB/FLEX,Tyler Allgeier,fd,5900,tyler allgeier,ARI,RB,classic,00-0037263,auto_fallback_team_mismatch,medium
133647-40442,RB,Aaron,Aaron Jones Sr.,Jones Sr.,8.72499974568685,12,5900,GB@MIN,MIN,GB,,,,,,RB/FLEX,Aaron Jones Sr.,fd,5900,aaron jones,MIN,RB,classic,00-0033293,auto_exact,high
133647-188171,RB,Jeremiyah,Jeremiyah Love,Love,,0,5800,ARI@LAC,ARI,LAC,Q,Ankle,,,,RB/FLEX,Jeremiyah Love,fd,5800,jeremiyah love,ARI,RB,classic,00-0041027,auto_exact,high
133647-110974,WR,Malik,Malik Washington,Washington,5.511764526367188,17,5800,MIA@LV,MIA,LV,,,,,,WR/FLEX,Malik Washington,fd,5800,malik washington,MIA,WR,classic,00-0039880,auto_exact,high
133647-89455,WR,Jayden,Jayden Reed,Reed,8.783333460489908,6,5700,GB@MIN,GB,MIN,,,,,,WR/FLEX,Jayden Reed,fd,5700,jayden reed,GB,WR,classic,00-0039146,auto_exact,high
133647-117178,RB,Jacory,Jacory Croskey-Merritt,Croskey-Merritt,8.341176650103401,17,5700,WAS@PHI,WAS,PHI,Q,Lower body,,,,RB/FLEX,Jacory Croskey-Merritt,fd,5700,jacory croskey merritt,WAS,RB,classic,00-0040242,auto_exact,high
133647-166916,WR,Matthew,Matthew Golden,Golden,4.793333435058594,15,5600,GB@MIN,GB,MIN,,,,,,WR/FLEX,Matthew Golden,fd,5600,matthew golden,GB,WR,classic,00-0040667,auto_exact,high
133647-137902,RB,Rachaad,Rachaad White,White,7.235294117647059,17,5600,WAS@PHI,WAS,PHI,Q,Hamstring,,,,RB/FLEX,Rachaad White,fd,5600,rachaad white,WAS,RB,classic,00-0037256,auto_fallback_team_mismatch,medium
133647-103619,WR,Tre,Tre Tucker,Tucker,8.011764526367188,17,5600,MIA@LV,LV,MIA,,,,,,WR/FLEX,Tre Tucker,fd,5600,tre tucker,LV,WR,classic,00-0038563,auto_exact,high
133647-183380,WR,Makai,Makai Lemon,Lemon,,0,5500,WAS@PHI,PHI,WAS,,,,,,WR/FLEX,Makai Lemon,fd,5500,makai lemon,PHI,WR,classic,00-0040867,auto_exact,high
133647-110259,WR,Treylon,Treylon Burks,Burks,3.0,8,5500,WAS@PHI,WAS,PHI,,,,,,WR/FLEX,Treylon Burks,fd,5500,treylon burks,WAS,WR,classic,00-0037742,auto_exact,high
133647-110457,WR,Dontayvion,Dontayvion Wicks,Wicks,4.676923018235427,13,5500,WAS@PHI,PHI,WAS,,,,,,WR/FLEX,Dontayvion Wicks,fd,5500,dontayvion wicks,PHI,WR,classic,00-0038393,auto_fallback_team_mismatch,medium
133647-40687,RB,James,James Conner,Conner,9.766666412353516,3,5400,ARI@LAC,ARI,LAC,IR,Foot,,,,RB/FLEX,James Conner,fd,5400,james conner,ARI,RB,classic,00-0033553,auto_exact,high
133647-86875,RB,Jordan,Jordan Mason,Mason,7.806250095367432,16,5400,GB@MIN,MIN,GB,,,,,,RB/FLEX,Jordan Mason,fd,5400,jordan mason,MIN,RB,classic,00-0037525,auto_exact,high
133647-83074,TE,Dallas,Dallas Goedert,Goedert,10.96875,16,5300,WAS@PHI,PHI,WAS,,,,,,TE/FLEX,Dallas Goedert,fd,5300,dallas goedert,PHI,TE,classic,00-0034351,auto_exact,high
133647-158438,TE,Oronde,Oronde Gadsden II,Gadsden II,7.150000095367432,16,5300,ARI@LAC,LAC,ARI,,,,,,TE/FLEX,Oronde Gadsden II,fd,5300,oronde gadsden,LAC,TE,classic,00-0040189,auto_exact,high
133647-92859,WR,Jalen,Jalen Nailor,Nailor,5.247058644014246,17,5200,MIA@LV,LV,MIA,,,,,,WR/FLEX,Jalen Nailor,fd,5200,jalen nailor,LV,WR,classic,00-0037291,auto_fallback_team_mismatch,medium
133647-166112,RB,Ollie,Ollie Gordon II,Gordon II,2.9764704984777115,17,5200,MIA@LV,MIA,LV,Q,Ribs,,,,RB/FLEX,Ollie Gordon II,fd,5200,ollie gordon,MIA,RB,classic,00-0040198,auto_exact,high
133647-166323,WR,Antonio,Antonio Williams,Williams,,0,5200,WAS@PHI,WAS,PHI,,,,,,WR/FLEX,Antonio Williams,fd,5200,antonio williams,WAS,WR,classic,00-0041040,auto_exact,high
133647-88548,WR,Jalen,Jalen Tolbert,Tolbert,3.390909021550959,11,5200,MIA@LV,MIA,LV,,,,,,WR/FLEX,Jalen Tolbert,fd,5200,jalen tolbert,MIA,WR,classic,00-0037666,auto_fallback_team_mismatch,medium
133647-128633,RB,Kimani,Kimani Vidal,Vidal,8.928571428571429,14,5100,ARI@LAC,LAC,ARI,,,,,,RB/FLEX,Kimani Vidal,fd,5100,kimani vidal,LAC,RB,classic,00-0039391,auto_exact,high
133647-86687,WR,Hollywood,Hollywood Brown,Brown,7.074999809265137,16,5100,WAS@PHI,PHI,WAS,,,,,,WR/FLEX,Hollywood Brown,fd,5100,hollywood brown,PHI,WR,classic,,,
133647-71706,TE,T.J.,T.J. Hockenson,Hockenson,5.820000203450521,15,5000,GB@MIN,MIN,GB,,,,,,TE/FLEX,T.J. Hockenson,fd,5000,tj hockenson,MIN,TE,classic,00-0035229,auto_exact,high
133647-88297,TE,Chig,Chig Okonkwo,Okonkwo,5.647058823529412,17,5000,WAS@PHI,WAS,PHI,,,,,,TE/FLEX,Chig Okonkwo,fd,5000,chig okonkwo,WAS,TE,classic,00-0037809,auto_fallback_team_mismatch,medium
133647-88575,WR,Elijah,Elijah Moore,Moore,2.5,10,5000,WAS@PHI,PHI,WAS,,,,,,WR/FLEX,Elijah Moore,fd,5000,elijah moore,PHI,WR,classic,00-0036980,auto_fallback_team_mismatch,medium
133647-152103,RB,Jaylen,Jaylen Wright,Wright,5.411111195882161,9,4900,MIA@LV,MIA,LV,,,,,,RB/FLEX,Jaylen Wright,fd,4900,jaylen wright,MIA,RB,classic,00-0039874,auto_exact,high
133647-91931,TE,Greg,Greg Dulcich,Dulcich,5.533333248562283,9,4900,MIA@LV,MIA,LV,,,,,,TE/FLEX,Greg Dulcich,fd,4900,greg dulcich,MIA,TE,classic,00-0037252,auto_exact,high
133647-119697,RB,MarShawn,MarShawn Lloyd,Lloyd,2.299999952316284,1,4900,GB@MIN,GB,MIN,,,,,,RB/FLEX,MarShawn Lloyd,fd,4900,marshawn lloyd,GB,RB,classic,00-0039811,auto_exact,high
133647-55335,TE,David,David Njoku,Njoku,6.345454822887074,11,4800,ARI@LAC,LAC,ARI,,,,,,TE/FLEX,David Njoku,fd,4800,david njoku,LAC,TE,classic,00-0033885,auto_fallback_team_mismatch,medium
133647-151741,WR,Jack,Jack Bech,Bech,2.700000127156576,12,4800,MIA@LV,LV,MIA,,,,,,WR/FLEX,Jack Bech,fd,4800,jack bech,LV,WR,classic,00-0040729,auto_exact,high
133647-129546,WR,Tre',Tre' Harris,Harris,3.376470677992877,17,4700,ARI@LAC,LAC,ARI,Q,Undisclosed,,,,WR/FLEX,Tre' Harris,fd,4700,tre harris,LAC,WR,classic,00-0040727,auto_exact,high
133647-80289,WR,Kendrick,Kendrick Bourne,Bourne,5.306666564941406,15,4700,ARI@LAC,ARI,LAC,,,,,,WR/FLEX,Kendrick Bourne,fd,4700,kendrick bourne,ARI,WR,classic,00-0033307,auto_fallback_team_mismatch,medium
133647-166896,RB,Kaytron,Kaytron Allen,Allen,,0,4700,WAS@PHI,WAS,PHI,,,,,,RB/FLEX,Kaytron Allen,fd,4700,kaytron allen,WAS,RB,classic,00-0041096,auto_exact,high
133647-172647,WR,Caleb,Caleb Douglas,Douglas,,0,4600,MIA@LV,MIA,LV,,,,,,WR/FLEX,Caleb Douglas,fd,4600,caleb douglas,MIA,WR,classic,00-0041523,auto_exact,high
133647-103547,WR,Luke,Luke McCaffrey,McCaffrey,5.088888804117839,9,4600,WAS@PHI,WAS,PHI,,,,,,WR/FLEX,Luke McCaffrey,fd,4600,luke mccaffrey,WAS,WR,classic,00-0039355,auto_exact,high
133647-128693,RB,Tank,Tank Bigsby,Bigsby,3.575000047683716,16,4600,WAS@PHI,PHI,WAS,,,,,,RB/FLEX,Tank Bigsby,fd,4600,tank bigsby,PHI,RB,classic,00-0038555,auto_exact,high
133647-138998,TE,Michael,Michael Mayer,Mayer,4.33076917208158,13,4600,MIA@LV,LV,MIA,,,,,,TE/FLEX,Michael Mayer,fd,4600,michael mayer,LV,TE,classic,00-0039066,auto_exact,high
133647-12548,D,Los Angeles,Los Angeles Chargers,Chargers,6.888888888888889,18,4600,ARI@LAC,LAC,ARI,,,,,,DEF,Los Angeles Chargers,fd,4600,los angeles chargers,LAC,D,classic,DST_LAC,team_defense,high
133647-93538,WR,Dyami,Dyami Brown,Brown,3.609090978449041,11,4600,WAS@PHI,WAS,PHI,,,,,,WR/FLEX,Dyami Brown,fd,4600,dyami brown,WAS,WR,classic,00-0036626,auto_fallback_team_mismatch,medium
133647-151909,WR,Dont'e,Dont'e Thornton Jr.,Thornton Jr.,1.681818181818182,11,4600,MIA@LV,LV,MIA,IR,Undisclosed,,,,WR/FLEX,Dont'e Thornton Jr.,fd,4600,donte thornton,LV,WR,classic,00-0040581,auto_exact,high
133647-160306,RB,Pierre,Pierre Strong Jr.,Strong Jr.,2.350000063578288,12,4500,GB@MIN,GB,MIN,,,,,,RB/FLEX,Pierre Strong Jr.,fd,4500,pierre strong,GB,RB,classic,00-0038098,auto_exact,high
133647-183410,WR,Malik,Malik Benson,Benson,,0,4500,MIA@LV,LV,MIA,,,,,,WR/FLEX,Malik Benson,fd,4500,malik benson,LV,WR,classic,00-0040894,auto_exact,high
133647-12545,D,Philadelphia,Philadelphia Eagles,Eagles,7.777777777777778,18,4500,WAS@PHI,PHI,WAS,,,,,,DEF,Philadelphia Eagles,fd,4500,philadelphia eagles,PHI,D,classic,DST_PHI,team_defense,high
133647-120642,WR,Savion,Savion Williams,Williams,1.7083333333333333,12,4500,GB@MIN,GB,MIN,IR,Ankle,,,,WR/FLEX,Savion Williams,fd,4500,savion williams,GB,WR,classic,00-0040009,auto_exact,high
133647-91488,RB,Chris,Chris Brooks,Brooks,1.837499976158142,16,4500,GB@MIN,GB,MIN,,,,,,RB/FLEX,Chris Brooks,fd,4500,chris brooks,GB,RB,classic,00-0038685,auto_exact,high
133647-154008,RB,Mike,Mike Washington Jr.,Washington Jr.,,0,4500,MIA@LV,LV,MIA,,,,,,RB/FLEX,Mike Washington Jr.,fd,4500,mike washington,LV,RB,classic,00-0040878,auto_exact,high
133647-137265,TE,Ben,Ben Sinnott,Sinnott,2.862499952316284,8,4400,WAS@PHI,WAS,PHI,Q,Oblique,,,,TE/FLEX,Ben Sinnott,fd,4400,ben sinnott,WAS,TE,classic,00-0039912,auto_exact,high
133647-86113,WR,Ihmir,Ihmir Smith-Marsette,Smith-Marsette,0.4,15,4400,ARI@LAC,ARI,LAC,,,,,,WR/FLEX,Ihmir Smith-Marsette,fd,4400,ihmir smith marsette,ARI,WR,classic,00-0036635,auto_exact,high
133647-154245,TE,Seydou,Seydou Traore,Traore,,0,4400,MIA@LV,MIA,LV,,,,,,TE/FLEX,Seydou Traore,fd,4400,seydou traore,MIA,TE,classic,00-0041579,auto_exact,high
133647-170825,WR,Chris,Chris Bell,Bell,,0,4400,MIA@LV,MIA,LV,,,,,,WR/FLEX,Chris Bell,fd,4400,chris bell,MIA,WR,classic,00-0041525,auto_exact,high
133647-134023,RB,Keaton,Keaton Mitchell,Mitchell,3.915384732759916,13,4400,ARI@LAC,LAC,ARI,Q,Undisclosed,,,,RB/FLEX,Keaton Mitchell,fd,4400,keaton mitchell,LAC,RB,classic,00-0038454,auto_fallback_team_mismatch,medium
133647-92606,WR,Bo,Bo Melton,Melton,1.850000063578288,12,4400,GB@MIN,GB,MIN,,,,,,WR/FLEX,Bo Melton,fd,4400,bo melton,GB,WR,classic,00-0037091,auto_exact,high
133647-128986,WR,Jaylin,Jaylin Lane,Lane,2.942857197352818,14,4400,WAS@PHI,WAS,PHI,,,,,,WR/FLEX,Jaylin Lane,fd,4400,jaylin lane,WAS,WR,classic,00-0040164,auto_exact,high
133647-72705,TE,John,John Bates,Bates,2.422222137451172,9,4300,WAS@PHI,WAS,PHI,Q,Hamstring,,,,TE/FLEX,John Bates,fd,4300,john bates,WAS,TE,classic,00-0036628,auto_exact,high
133647-201230,RB,Dylan,Dylan Laube,Laube,0.1294117675108068,17,4300,MIA@LV,LV,MIA,,,,,,RB/FLEX,Dylan Laube,fd,4300,dylan laube,LV,RB,classic,00-0039407,auto_exact,high
133647-28827,RB,Dare,Dare Ogunbowale,Ogunbowale,1.7363636710427024,11,4300,MIA@LV,LV,MIA,,,,,,RB/FLEX,Dare Ogunbowale,fd,4300,dare ogunbowale,LV,RB,classic,00-0033854,auto_fallback_team_mismatch,medium
133647-166106,RB,Damien,Damien Martinez,Martinez,,0,4300,GB@MIN,GB,MIN,,,,,,RB/FLEX,Damien Martinez,fd,4300,damien martinez,GB,RB,classic,00-0040651,auto_exact,high
133647-151777,TE,Eli,Eli Stowers,Stowers,,0,4300,WAS@PHI,PHI,WAS,Q,Hamstring,,,,TE/FLEX,Eli Stowers,fd,4300,eli stowers,PHI,TE,classic,00-0041483,auto_exact,high
133647-86255,TE,Josh,Josh Whyle,Whyle,1.9000000272478377,7,4300,GB@MIN,GB,MIN,,,,,,TE/FLEX,Josh Whyle,fd,4300,josh whyle,GB,TE,classic,00-0038589,auto_exact,high
133647-174329,WR,Brenen,Brenen Thompson,Thompson,,0,4300,ARI@LAC,LAC,ARI,Q,Undisclosed,,,,WR/FLEX,Brenen Thompson,fd,4300,brenen thompson,LAC,WR,classic,00-0041550,auto_exact,high
133647-86800,TE,Colson,Colson Yankoff,Yankoff,0.699999988079071,4,4300,WAS@PHI,WAS,PHI,,,,,,TE/FLEX,Colson Yankoff,fd,4300,colson yankoff,WAS,TE,classic,00-0039686,auto_exact,high
133647-119722,WR,Johnny,Johnny Wilson,Wilson,1.2300000190734863,10,4300,WAS@PHI,PHI,WAS,IR,Knee,,,,WR/FLEX,Johnny Wilson,fd,4300,johnny wilson,PHI,WR,classic,00-0039236,auto_exact,high
133647-152537,WR,Tai,Tai Felton,Felton,0.4444444444444444,9,4300,GB@MIN,MIN,GB,,,,,,WR/FLEX,Tai Felton,fd,4300,tai felton,MIN,WR,classic,00-0040154,auto_exact,high
133647-226859,WR,Darius,Darius Cooper,Cooper,2.5166667302449546,6,4200,WAS@PHI,PHI,WAS,,,,,,WR/FLEX,Darius Cooper,fd,4200,darius cooper,PHI,WR,classic,00-0040024,auto_exact,high
133647-133180,TE,Ben,Ben Yurosek,Yurosek,0.8000000317891439,3,4200,GB@MIN,MIN,GB,,,,,,TE/FLEX,Ben Yurosek,fd,4200,ben yurosek,MIN,TE,classic,00-0040509,auto_exact,high
133647-64581,WR,Van,Van Jefferson,Jefferson,3.9642857142857135,14,4200,WAS@PHI,WAS,PHI,,,,,,WR/FLEX,Van Jefferson,fd,4200,van jefferson,WAS,WR,classic,00-0036415,auto_fallback_team_mismatch,medium
133647-102986,TE,Elijah,Elijah Higgins,Higgins,2.873333231608073,15,4200,ARI@LAC,ARI,LAC,,,,,,TE/FLEX,Elijah Higgins,fd,4200,elijah higgins,ARI,TE,classic,00-0039041,auto_exact,high
133647-113228,TE,Luke,Luke Musgrave,Musgrave,2.7571427481515065,14,4200,GB@MIN,GB,MIN,,Neck,,,,TE/FLEX,Luke Musgrave,fd,4200,luke musgrave,GB,TE,classic,00-0039144,auto_exact,high
133647-89185,TE,Ben,Ben Sims,Sims,1.5,3,4200,MIA@LV,MIA,LV,IR,Undisclosed,,,,TE/FLEX,Ben Sims,fd,4200,ben sims,MIA,TE,classic,00-0038809,auto_fallback_team_mismatch,medium
133647-85672,WR,Terrace,Terrace Marshall Jr.,Marshall Jr.,1.1199999809265138,5,4200,MIA@LV,MIA,LV,,,,,,WR/FLEX,Terrace Marshall Jr.,fd,4200,terrace marshall,MIA,WR,classic,,,
133647-103083,WR,Theo,Theo Wease Jr.,Wease Jr.,7.633333206176758,3,4200,ARI@LAC,LAC,ARI,,,,,,WR/FLEX,Theo Wease Jr.,fd,4200,theo wease,LAC,WR,classic,00-0040311,auto_fallback_team_mismatch,medium
133647-12533,D,Green Bay,Green Bay Packers,Packers,4.611111111111111,18,4200,GB@MIN,GB,MIN,,,,,,DEF,Green Bay Packers,fd,4200,green bay packers,GB,D,classic,DST_GB,team_defense,high
