lineup_id,roster_slot,player_id,player_name,position,team,salary,projection,value,opponent,site_player_id,sigma,sigma_source,stack_target
1,QB,00-0037834,Brock Purdy,QB,SF,6200,16.47031974535483,2.66,MIA,44173858,7.9559,statline_mc+recal_10_4b,team:SF
1,DST,DST_JAX,Jaguars,DST,JAX,2400,6.377306476500001,2.66,DEN,44174324,5.8904,dst_simulated_session_10_4+recal_10_4b,team:SF
1,RB1,00-0036997,Javonte Williams,RB,DAL,6400,11.423321227486577,1.78,WAS,44173896,7.961,statline_mc+recal_10_4b,team:SF
1,RB2,00-0040719,Bhayshul Tuten,RB,JAX,5600,8.05450728878489,1.44,DEN,44173900,7.4206,statline_mc+recal_10_4b,team:SF
1,WR1,00-0037247,George Pickens,WR,DAL,6300,8.899049545920528,1.41,WAS,44174020,7.7062,statline_mc+recal_10_4b,team:SF
1,WR2,00-0031588,Stefon Diggs,WR,WAS,5300,8.725366534232075,1.65,DAL,44174032,7.6759,statline_mc+recal_10_4b,team:SF
1,WR3,00-0035719,Deebo Samuel Sr.,WR,SF,5300,8.222579617400378,1.55,MIA,44174030,7.6781,statline_mc+recal_10_4b,team:SF
1,TE,00-0037744,Trey McBride,TE,ARI,6900,10.515034602489155,1.52,SEA,44174200,6.7728,statline_mc+recal_10_4b,team:SF
1,FLEX,00-0040242,Jacory Croskey-Merritt,RB,WAS,5500,7.58379924630109,1.38,DAL,44173904,7.3252,statline_mc+recal_10_4b,team:SF
2,QB,00-0037834,Brock Purdy,QB,SF,6200,16.47031974535483,2.66,MIA,44173858,7.9559,statline_mc+recal_10_4b,team:SF
2,DST,DST_ARI,Cardinals,DST,ARI,2500,6.2687846475,2.51,SEA,44174322,5.825,dst_simulated_session_10_4+recal_10_4b,team:SF
2,RB1,00-0040122,Ashton Jeanty,RB,LV,6800,9.831859323877412,1.45,LAC,44173890,7.499,statline_mc+recal_10_4b,team:SF
2,RB2,00-0040719,Bhayshul Tuten,RB,JAX,5600,8.05450728878489,1.44,DEN,44173900,7.4206,statline_mc+recal_10_4b,team:SF
2,WR1,00-0031588,Stefon Diggs,WR,WAS,5300,8.725366534232075,1.65,DAL,44174032,7.6759,statline_mc+recal_10_4b,team:SF
2,WR2,00-0035719,Deebo Samuel Sr.,WR,SF,5300,8.222579617400378,1.55,MIA,44174030,7.6781,statline_mc+recal_10_4b,team:SF
2,WR3,00-0038606,Parker Washington,WR,JAX,5900,7.233507505510778,1.23,DEN,44174024,7.1854,statline_mc+recal_10_4b,team:SF
2,TE,00-0037744,Trey McBride,TE,ARI,6900,10.515034602489155,1.52,SEA,44174200,6.7728,statline_mc+recal_10_4b,team:SF
2,FLEX,00-0040242,Jacory Croskey-Merritt,RB,WAS,5500,7.58379924630109,1.38,DAL,44173904,7.3252,statline_mc+recal_10_4b,team:SF
3,QB,00-0033077,Dak Prescott,QB,DAL,6400,15.933375013076269,2.49,WAS,44173856,7.8906,statline_mc+recal_10_4b,team:DAL
3,DST,DST_ARI,Cardinals,DST,ARI,2500,6.2687846475,2.51,SEA,44174322,5.825,dst_simulated_session_10_4+recal_10_4b,team:DAL
3,RB1,00-0040719,Bhayshul Tuten,RB,JAX,5600,8.05450728878489,1.44,DEN,44173900,7.4206,statline_mc+recal_10_4b,team:DAL
3,RB2,00-0040242,Jacory Croskey-Merritt,RB,WAS,5500,7.58379924630109,1.38,DAL,44173904,7.3252,statline_mc+recal_10_4b,team:DAL
3,WR1,00-0037247,George Pickens,WR,DAL,6300,8.899049545920528,1.41,WAS,44174020,7.7062,statline_mc+recal_10_4b,team:DAL
3,WR2,00-0039915,Ladd McConkey,WR,LAC,6200,8.813347843700528,1.42,LV,44174022,7.7992,statline_mc+recal_10_4b,team:DAL
3,WR3,00-0031588,Stefon Diggs,WR,WAS,5300,8.725366534232075,1.65,DAL,44174032,7.6759,statline_mc+recal_10_4b,team:DAL
3,TE,00-0037744,Trey McBride,TE,ARI,6900,10.515034602489155,1.52,SEA,44174200,6.7728,statline_mc+recal_10_4b,team:DAL
3,FLEX,00-0035719,Deebo Samuel Sr.,WR,SF,5300,8.222579617400378,1.55,MIA,44174030,7.6781,statline_mc+recal_10_4b,team:DAL
