lineup_id,roster_slot,player_id,player_name,position,team,roster_role,salary,projection,value,opponent,site_player_id,sigma,sigma_source
9,FLEX2,00-0037238,Drake London,WR,ATL,FLEX,8800,12.613953877595346,1.43,GB,44225869,8.2266,statline_mc+recal_10_4b
9,FLEX3,00-0040899,Trey Smack,K,GB,FLEX,5200,8.06875,1.55,ATL,44225882,4.8633,kicker_session_13_1
9,FLEX4,00-0036970,Kyle Pitts Sr.,TE,ATL,FLEX,6600,7.291267293241839,1.1,GB,44225877,6.036,statline_mc+recal_10_4b
9,FLEX5,00-0035208,Olamide Zaccheaus,WR,ATL,FLEX,2000,3.107588422004651,1.55,GB,44225893,5.3595,statline_mc+recal_10_4b
10,CPT,00-0036264,Jordan Love,QB,GB,CPT,15000,27.57022317329202,1.84,ATL,44225919,12.00525,statline_mc+recal_10_4b
10,FLEX1,00-0038124,Christian Watson,WR,GB,FLEX,9800,15.954803324626967,1.63,ATL,44225867,9.3214,statline_mc+recal_10_4b
10,FLEX2,00-0040667,Matthew Golden,WR,GB,FLEX,7800,12.83884489933927,1.65,ATL,44225874,8.4337,statline_mc+recal_10_4b
10,FLEX3,00-0038996,Tucker Kraft,TE,GB,FLEX,7000,9.58900185047791,1.37,ATL,44225876,6.7521,statline_mc+recal_10_4b
10,FLEX4,00-0025565,Nick Folk,K,ATL,FLEX,4800,8.33835,1.74,GB,44225885,4.9898,kicker_session_13_1
10,FLEX5,00-0038685,Chris Brooks,RB,GB,FLEX,5400,5.380658286231701,1.0,ATL,44225881,6.3895,statline_mc+recal_10_4b
