lineup_id,roster_slot,player_id,player_name,position,team,salary,projection,value,opponent,site_player_id,sigma,sigma_source,stack_target
1,QB,00-0033106,Jared Goff,QB,DET,6000,19.06600264245317,3.18,NO,43727241,8.0621,statline_mc+recal_10_4b,
1,DST,DST_JAX,Jaguars,DST,JAX,3400,11.1419549235,3.28,CLE,43728526,6.154,dst_simulated_session_10_4+recal_10_4b,
1,RB1,00-0039139,Jahmyr Gibbs,RB,DET,8000,21.79864698138559,2.72,NO,43727325,9.7678,statline_mc+recal_10_4b,
1,RB2,00-0036919,Kenny Gainwell,RB,TB,5200,13.413683495720466,2.58,CIN,43727377,8.3471,statline_mc+recal_10_4b,
1,WR1,00-0036963,Amon-Ra St. Brown,WR,DET,7500,19.389454707796247,2.59,NO,43727633,9.7153,statline_mc+recal_10_4b,
1,WR2,00-0039064,Zay Flowers,WR,BAL,6400,12.415092781890364,1.94,IND,43727645,8.7757,statline_mc+recal_10_4b,
1,WR3,00-0030279,Keenan Allen,WR,IND,4700,10.276832015950566,2.19,BAL,43950117,7.8052,statline_mc+recal_10_4b,
1,TE,00-0040126,Colston Loveland,TE,CHI,5300,14.509628889243606,2.74,CAR,43728219,7.8031,statline_mc+recal_10_4b,
1,FLEX,00-0040189,Oronde Gadsden II,TE,LAC,3500,7.39916631667733,2.11,ARI,43728249,6.5395,statline_mc+recal_10_4b,
2,QB,00-0033106,Jared Goff,QB,DET,6000,19.06600264245317,3.18,NO,43727241,8.0621,statline_mc+recal_10_4b,
2,DST,DST_JAX,Jaguars,DST,JAX,3400,11.1419549235,3.28,CLE,43728526,6.154,dst_simulated_session_10_4+recal_10_4b,
2,RB1,00-0039139,Jahmyr Gibbs,RB,DET,8000,21.79864698138559,2.72,NO,43727325,9.7678,statline_mc+recal_10_4b,
2,RB2,00-0036919,Kenny Gainwell,RB,TB,5200,13.413683495720466,2.58,CIN,43727377,8.3471,statline_mc+recal_10_4b,
2,WR1,00-0036963,Amon-Ra St. Brown,WR,DET,7500,19.389454707796247,2.59,NO,43727633,9.7153,statline_mc+recal_10_4b,
2,WR2,00-0039064,Zay Flowers,WR,BAL,6400,12.415092781890364,1.94,IND,43727645,8.7757,statline_mc+recal_10_4b,
2,WR3,00-0030279,Keenan Allen,WR,IND,4700,10.276832015950566,2.19,BAL,43950117,7.8052,statline_mc+recal_10_4b,
2,TE,00-0040126,Colston Loveland,TE,CHI,5300,14.509628889243606,2.74,CAR,43728219,7.8031,statline_mc+recal_10_4b,
2,FLEX,00-0040189,Oronde Gadsden II,TE,LAC,3500,7.39916631667733,2.11,ARI,43728249,6.5395,statline_mc+recal_10_4b,
3,QB,00-0033106,Jared Goff,QB,DET,6000,19.06600264245317,3.18,NO,43727241,8.0621,statline_mc+recal_10_4b,
3,DST,DST_JAX,Jaguars,DST,JAX,3400,11.1419549235,3.28,CLE,43728526,6.154,dst_simulated_session_10_4+recal_10_4b,
3,RB1,00-0039139,Jahmyr Gibbs,RB,DET,8000,21.79864698138559,2.72,NO,43727325,9.7678,statline_mc+recal_10_4b,
3,RB2,00-0036919,Kenny Gainwell,RB,TB,5200,13.413683495720466,2.58,CIN,43727377,8.3471,statline_mc+recal_10_4b,
3,WR1,00-0036963,Amon-Ra St. Brown,WR,DET,7500,19.389454707796247,2.59,NO,43727633,9.7153,statline_mc+recal_10_4b,
3,WR2,00-0039064,Zay Flowers,WR,BAL,6400,12.415092781890364,1.94,IND,43727645,8.7757,statline_mc+recal_10_4b,
3,WR3,00-0030279,Keenan Allen,WR,IND,4700,10.276832015950566,2.19,BAL,43950117,7.8052,statline_mc+recal_10_4b,
3,TE,00-0040126,Colston Loveland,TE,CHI,5300,14.509628889243606,2.74,CAR,43728219,7.8031,statline_mc+recal_10_4b,
3,FLEX,00-0040189,Oronde Gadsden II,TE,LAC,3500,7.39916631667733,2.11,ARI,43728249,6.5395,statline_mc+recal_10_4b,
