lineup_id,roster_slot,player_id,player_name,position,team,salary,projection,opponent,site_player_id,stack_target
12,QB,00-0036355,Justin Herbert,QB,LAC,6100,27.31948023551965,PIT,43636560.0,
12,DST,DST_LAC,Chargers,DST,LAC,3000,4.130181408450705,ARI,,
12,RB1,00-0033280,Christian McCaffrey,RB,SF,8900,17.189371042813175,LA,43636569.0,
12,RB2,00-0036158,J.K. Dobbins,RB,DEN,6700,11.353080124580222,LV,43636575.0,
12,WR1,00-0038544,Quentin Johnston,WR,LAC,4700,19.10481441321032,PIT,43636627.0,
12,WR2,00-0039915,Ladd McConkey,WR,LAC,7200,18.50100379408468,PIT,43636615.0,
12,WR3,00-0039868,Troy Franklin,WR,DEN,3400,14.847096749159268,LV,43636643.0,
12,TE,00-0037744,Trey McBride,TE,ARI,4400,15.71982160279896,SEA,43636689.0,
12,FLEX,00-0034348,Courtland Sutton,WR,DEN,5200,14.733035310856256,LV,43636623.0,
13,QB,00-0039732,Bo Nix,QB,DEN,6300,22.131842062673385,LV,43636559.0,
13,DST,DST_BAL,Ravens,DST,BAL,3400,4.372449178872614,IND,,
13,RB1,00-0033280,Christian McCaffrey,RB,SF,8900,17.189371042813175,LA,43636569.0,
13,RB2,00-0036158,J.K. Dobbins,RB,DEN,6700,11.353080124580222,LV,43636575.0,
13,WR1,00-0038544,Quentin Johnston,WR,LAC,4700,19.10481441321032,PIT,43636627.0,
13,WR2,00-0039915,Ladd McConkey,WR,LAC,7200,18.50100379408468,PIT,43636615.0,
13,WR3,00-0030279,Keenan Allen,WR,LAC,3600,16.55819351987583,PIT,43636639.0,
13,TE,00-0040189,Oronde Gadsden II,TE,LAC,2500,19.16922536203743,PIT,43636709.0,
13,FLEX,00-0037740,Garrett Wilson,WR,NYJ,6200,14.502334187697228,CLE,43636617.0,
14,QB,00-0036355,Justin Herbert,QB,LAC,6100,27.31948023551965,PIT,43636560.0,
14,DST,DST_DEN,Broncos,DST,DEN,3300,3.4073770778652666,KC,,
14,RB1,00-0032764,Derrick Henry,RB,BAL,6600,12.338874670503545,MIN,43636577.0,
14,RB2,00-0038120,Breece Hall,RB,NYJ,7800,10.563735679875762,CLE,43636571.0,
14,WR1,00-0038544,Quentin Johnston,WR,LAC,4700,19.10481441321032,PIT,43636627.0,
14,WR2,00-0030279,Keenan Allen,WR,LAC,3600,16.55819351987583,PIT,43636639.0,
14,WR3,00-0034348,Courtland Sutton,WR,DEN,5200,14.733035310856256,LV,43636623.0,
14,TE,00-0034753,Mark Andrews,TE,BAL,6100,10.557642048115028,MIN,43636685.0,
14,FLEX,00-0037740,Garrett Wilson,WR,NYJ,6200,14.502334187697228,CLE,43636617.0,
15,QB,00-0036355,Justin Herbert,QB,LAC,6100,27.31948023551965,PIT,43636560.0,
15,DST,DST_ARI,Cardinals,DST,ARI,2900,2.0075008762705924,LAC,,
15,RB1,00-0032764,Derrick Henry,RB,BAL,6600,12.338874670503545,MIN,43636577.0,
15,RB2,00-0036158,J.K. Dobbins,RB,DEN,6700,11.353080124580222,LV,43636575.0,
15,WR1,00-0034348,Courtland Sutton,WR,DEN,5200,14.733035310856256,LV,43636623.0,
15,WR2,00-0037740,Garrett Wilson,WR,NYJ,6200,14.502334187697228,CLE,43636617.0,
15,WR3,00-0039849,Marvin Harrison Jr.,WR,ARI,5900,9.337053770487708,SEA,43636619.0,
15,TE,00-0040189,Oronde Gadsden II,TE,LAC,2500,19.16922536203743,PIT,43636709.0,
15,FLEX,00-0038120,Breece Hall,RB,NYJ,7800,10.563735679875762,CLE,43636571.0,
16,QB,00-0034796,Lamar Jackson,QB,BAL,7400,22.486263084577114,MIN,43636558.0,
16,DST,DST_SF,49ers,DST,SF,3200,2.9889731389102074,LA,,
16,RB1,00-0036158,J.K. Dobbins,RB,DEN,6700,11.353080124580222,LV,43636575.0,
16,RB2,00-0038120,Breece Hall,RB,NYJ,7800,10.563735679875762,CLE,43636571.0,
16,WR1,00-0030279,Keenan Allen,WR,LAC,3600,16.55819351987583,PIT,43636639.0,
16,WR2,00-0039868,Troy Franklin,WR,DEN,3400,14.847096749159268,LV,43636643.0,
16,WR3,00-0034348,Courtland Sutton,WR,DEN,5200,14.733035310856256,LV,43636623.0,
16,TE,00-0034753,Mark Andrews,TE,BAL,6100,10.557642048115028,MIN,43636685.0,
16,FLEX,00-0037740,Garrett Wilson,WR,NYJ,6200,14.502334187697228,CLE,43636617.0,
17,QB,00-0034796,Lamar Jackson,QB,BAL,7400,22.486263084577114,MIN,43636558.0,
17,DST,DST_BAL,Ravens,DST,BAL,3400,4.372449178872614,IND,,
17,RB1,00-0040730,RJ Harvey,RB,DEN,3300,13.447883657339016,LV,43636583.0,
17,RB2,00-0036158,J.K. Dobbins,RB,DEN,6700,11.353080124580222,LV,43636575.0,
17,WR1,00-0030279,Keenan Allen,WR,LAC,3600,16.55819351987583,PIT,43636639.0,
17,WR2,00-0034348,Courtland Sutton,WR,DEN,5200,14.733035310856256,LV,43636623.0,
17,WR3,00-0037740,Garrett Wilson,WR,NYJ,6200,14.502334187697228,CLE,43636617.0,
17,TE,00-0034753,Mark Andrews,TE,BAL,6100,10.557642048115028,MIN,43636685.0,
17,FLEX,00-0038120,Breece Hall,RB,NYJ,7800,10.563735679875762,CLE,43636571.0,
18,QB,00-0039732,Bo Nix,QB,DEN,6300,22.131842062673385,LV,43636559.0,
18,DST,DST_DEN,Broncos,DST,DEN,3300,3.4073770778652666,KC,,
18,RB1,00-0032764,Derrick Henry,RB,BAL,6600,12.338874670503545,MIN,43636577.0,
18,RB2,00-0036158,J.K. Dobbins,RB,DEN,6700,11.353080124580222,LV,43636575.0,
18,WR1,00-0030279,Keenan Allen,WR,LAC,3600,16.55819351987583,PIT,43636639.0,
18,WR2,00-0037740,Garrett Wilson,WR,NYJ,6200,14.502334187697228,CLE,43636617.0,
18,WR3,00-0039064,Zay Flowers,WR,BAL,4600,11.295905665258257,MIN,43636629.0,
18,TE,00-0037744,Trey McBride,TE,ARI,4400,15.71982160279896,SEA,43636689.0,
18,FLEX,00-0038120,Breece Hall,RB,NYJ,7800,10.563735679875762,CLE,43636571.0,
19,QB,00-0034796,Lamar Jackson,QB,BAL,7400,22.486263084577114,MIN,43636558.0,
19,DST,DST_BAL,Ravens,DST,BAL,3400,4.372449178872614,IND,,
19,RB1,00-0036158,J.K. Dobbins,RB,DEN,6700,11.353080124580222,LV,43636575.0,
19,RB2,00-0038120,Breece Hall,RB,NYJ,7800,10.563735679875762,CLE,43636571.0,
19,WR1,00-0034348,Courtland Sutton,WR,DEN,5200,14.733035310856256,LV,43636623.0,
19,WR2,00-0037740,Garrett Wilson,WR,NYJ,6200,14.502334187697228,CLE,43636617.0,
19,WR3,00-0039064,Zay Flowers,WR,BAL,4600,11.295905665258257,MIN,43636629.0,
19,TE,00-0040189,Oronde Gadsden II,TE,LAC,2500,19.16922536203743,PIT,43636709.0,
19,FLEX,00-0039849,Marvin Harrison Jr.,WR,ARI,5900,9.337053770487708,SEA,43636619.0,
20,QB,00-0034796,Lamar Jackson,QB,BAL,7400,22.486263084577114,MIN,43636558.0,
20,DST,DST_SF,49ers,DST,SF,3200,2.9889731389102074,LA,,
20,RB1,00-0032764,Derrick Henry,RB,BAL,6600,12.338874670503545,MIN,43636577.0,
20,RB2,00-0036158,J.K. Dobbins,RB,DEN,6700,11.353080124580222,LV,43636575.0,
20,WR1,00-0030279,Keenan Allen,WR,LAC,3600,16.55819351987583,PIT,43636639.0,
20,WR2,00-0034348,Courtland Sutton,WR,DEN,5200,14.733035310856256,LV,43636623.0,
20,WR3,00-0037740,Garrett Wilson,WR,NYJ,6200,14.502334187697228,CLE,43636617.0,
20,TE,00-0034753,Mark Andrews,TE,BAL,6100,10.557642048115028,MIN,43636685.0,
20,FLEX,00-0039064,Zay Flowers,WR,BAL,4600,11.295905665258257,MIN,43636629.0,
