lineup_id,roster_slot,player_id,player_name,position,team,salary,projection,value,opponent,site_player_id,sigma,sigma_source,stack_target
1,QB,00-0034796,Lamar Jackson,QB,BAL,7500,27.16416826155411,3.62,DAL,44220218,8.4469,statline_mc+recal_10_4b,
1,DST,DST_TEN,Titans,DST,TEN,2400,6.830626545000001,2.85,NYG,44221417,5.6456,dst_simulated_session_10_4+recal_10_4b,
1,RB1,00-0038597,Chase Brown,RB,CIN,6600,16.785720581449,2.54,PIT,44220320,8.966,statline_mc+recal_10_4b,
1,RB2,00-0038120,Breece Hall,RB,NYJ,6400,14.807512506388194,2.31,DET,44220324,8.0684,statline_mc+recal_10_4b,
1,WR1,00-0038606,Parker Washington,WR,JAX,6000,16.008510854627666,2.67,NE,44220640,9.3137,statline_mc+recal_10_4b,
1,WR2,00-0037740,Garrett Wilson,WR,NYJ,6300,14.99567349654646,2.38,DET,44220634,8.5738,statline_mc+recal_10_4b,
1,WR3,00-0039491,Jalen Coker,WR,CAR,5500,13.625801193199884,2.48,CLE,44220654,9.2567,statline_mc+recal_10_4b,
1,TE,00-0030506,Travis Kelce,TE,KC,4500,12.243890362041029,2.72,MIA,44221116,7.7559,statline_mc+recal_10_4b,
1,FLEX,00-0037261,Khalil Shakir,WR,BUF,4800,11.912257982755335,2.48,LAC,44220678,8.9703,statline_mc+recal_10_4b,
2,QB,00-0037834,Brock Purdy,QB,SF,6500,22.6135385166044,3.48,ARI,44220221,8.3639,statline_mc+recal_10_4b,
2,DST,DST_IND,Colts,DST,IND,2500,7.550504379000001,3.02,HOU,44221415,5.8421,dst_simulated_session_10_4+recal_10_4b,
2,RB1,00-0038134,Kenneth Walker III,RB,KC,7400,23.548042878313584,3.18,MIA,44220310,10.9316,statline_mc+recal_10_4b,
2,RB2,00-0038120,Breece Hall,RB,NYJ,6400,14.807512506388194,2.31,DET,44220324,8.0684,statline_mc+recal_10_4b,
2,WR1,00-0038606,Parker Washington,WR,JAX,6000,16.008510854627666,2.67,NE,44220640,9.3137,statline_mc+recal_10_4b,
2,WR2,00-0037740,Garrett Wilson,WR,NYJ,6300,14.99567349654646,2.38,DET,44220634,8.5738,statline_mc+recal_10_4b,
2,WR3,00-0039491,Jalen Coker,WR,CAR,5500,13.625801193199884,2.48,CLE,44220654,9.2567,statline_mc+recal_10_4b,
2,TE,00-0030506,Travis Kelce,TE,KC,4500,12.243890362041029,2.72,MIA,44221116,7.7559,statline_mc+recal_10_4b,
2,FLEX,00-0037261,Khalil Shakir,WR,BUF,4800,11.912257982755335,2.48,LAC,44220678,8.9703,statline_mc+recal_10_4b,
3,QB,00-0033873,Patrick Mahomes,QB,KC,6200,22.582358670595667,3.64,MIA,44220223,8.4124,statline_mc+recal_10_4b,
3,DST,DST_TEN,Titans,DST,TEN,2400,6.830626545000001,2.85,NYG,44221417,5.6456,dst_simulated_session_10_4+recal_10_4b,
3,RB1,00-0038134,Kenneth Walker III,RB,KC,7400,23.548042878313584,3.18,MIA,44220310,10.9316,statline_mc+recal_10_4b,
3,RB2,00-0040122,Ashton Jeanty,RB,LV,7100,18.34697243354275,2.58,NO,44220312,8.7909,statline_mc+recal_10_4b,
3,WR1,00-0038606,Parker Washington,WR,JAX,6000,16.008510854627666,2.67,NE,44220640,9.3137,statline_mc+recal_10_4b,
3,WR2,00-0039491,Jalen Coker,WR,CAR,5500,13.625801193199884,2.48,CLE,44220654,9.2567,statline_mc+recal_10_4b,
3,WR3,00-0037261,Khalil Shakir,WR,BUF,4800,11.912257982755335,2.48,LAC,44220678,8.9703,statline_mc+recal_10_4b,
3,TE,00-0034383,Dalton Schultz,TE,HOU,4200,10.62203722880879,2.53,IND,44221122,7.4509,statline_mc+recal_10_4b,
3,FLEX,00-0038120,Breece Hall,RB,NYJ,6400,14.807512506388194,2.31,DET,44220324,8.0684,statline_mc+recal_10_4b,
